NCBI_Id,GeneID
LOC103629813,Zm00001d036958
LOC103629815,Zm00001d036970
LOC103629816,Zm00001d036971
LOC103629817,Zm00001d036972
LOC103629818,-
LOC103629819,Zm00001d036981
LOC103629820,Zm00001d036982
LOC103629822,Zm00001d036985
LOC103629823,Zm00001d036986
LOC103629824,-
LOC103629825,Zm00001d036991
LOC103629826,-
LOC103629828,Zm00001d036994
LOC103629829,-
LOC103629830,-
LOC103629831,-
LOC103629832,Zm00001d037001
LOC103629833,-
LOC103629834,-
LOC103629835,Zm00001d037005
LOC103629836,-
LOC103629837,-
LOC103629839,-
LOC103629840,-
LOC103629842,Zm00001d037008
LOC103629847,Zm00001d037015
LOC103629848,Zm00001d037017
LOC103629849,-
LOC103629850,Zm00001d037029
LOC103629851,-
LOC103629854,Zm00001d037032
LOC103629856,Zm00001d037036
LOC103629857,Zm00001d037035
LOC103629858,-
LOC103629859,Zm00001d037041
LOC103629860,Zm00001d037080
LOC103629863,Zm00001d037084
LOC103629864,Zm00001d037087
LOC103629865,-
LOC103629867,Zm00001d037095
LOC103629868,-
LOC103629870,Zm00001d037099
LOC103629871,Zm00001d037100
LOC103629872,Zm00001d037105
LOC103629874,-
LOC103629875,-
LOC103629877,Zm00001d037125
LOC103629878,Zm00001d037126
LOC103629879,-
LOC103629880,-
LOC103629881,-
LOC103629882,Zm00001d037136
LOC103629884,Zm00001d037139
LOC103629886,Zm00001d037140
LOC103629887,Zm00001d037141
LOC103629888,-
LOC103629889,-
LOC103629891,-
LOC103629893,-
LOC103629894,Zm00001d037153
LOC103629895,Zm00001d037158
LOC103629899,-
LOC103629900,-
LOC103629901,-
LOC103629903,-
LOC103629904,Zm00001d037054
LOC103629905,-
LOC103629906,-
LOC103629907,Zm00001d037067
LOC103629908,Zm00001d037066
LOC103629909,Zm00001d037069
LOC103629913,Zm00001d037192
LOC103629914,-
LOC103629915,-
LOC103629916,Zm00001d037181
LOC103629918,-
LOC103629919,Zm00001d037203
LOC103629920,-
LOC103629921,Zm00001d037204
LOC103629922,-
LOC103629923,Zm00001d037207
LOC103629927,Zm00001d037213
LOC103629928,Zm00001d037215
LOC103629930,-
LOC103629931,-
LOC103629932,Zm00001d037218
LOC103629933,-
LOC103629934,Zm00001d037223
LOC103629935,Zm00001d037229
LOC103629936,-
LOC103629937,Zm00001d037233
LOC103629938,Zm00001d037235
LOC103629939,-
LOC103629941,Zm00001d037242
LOC103629942,Zm00001d037243
LOC103629944,Zm00001d037248
LOC103629945,Zm00001d037250
LOC103629946,Zm00001d037249
LOC103629948,Zm00001d037252
LOC103629949,Zm00001d037254
LOC103629950,-
LOC103629951,-
LOC103629952,-
LOC103629953,Zm00001d037270
LOC103629954,Zm00001d037272
LOC103629955,Zm00001d037274
LOC103629959,Zm00001d037286
LOC103629960,-
LOC103629962,Zm00001d037296
LOC103629963,Zm00001d037298
LOC103629964,Zm00001d037299
LOC103629965,Zm00001d037300
LOC103629966,Zm00001d037303
LOC103629968,-
LOC103629969,-
LOC103629971,-
LOC103629976,Zm00001d037319
LOC103629977,Zm00001d037321
LOC103629978,Zm00001d037322
LOC103629984,-
LOC103629986,-
LOC103629987,-
LOC103629988,Zm00001d037342
LOC103629990,Zm00001d037356
LOC103629991,-
LOC103629992,Zm00001d037371
LOC103629994,Zm00001d037389
LOC103629996,-
LOC103629997,-
LOC103629998,Zm00001d037396
LOC103630000,-
LOC103630002,Zm00001d037398
LOC103630003,Zm00001d037404
LOC103630007,Zm00001d037420
LOC103630008,-
LOC103630009,Zm00001d037428
LOC103630010,-
LOC103630011,-
LOC103630012,Zm00001d037438
LOC103630013,-
LOC103630014,-
LOC103630015,-
LOC103630017,Zm00001d037458
LOC103630019,Zm00001d037465
LOC103630021,-
LOC103630022,Zm00001d037468
LOC103630024,Zm00001d037476
LOC103630028,-
LOC103630029,Zm00001d037497
LOC103630030,-
LOC103630031,-
LOC103630032,-
LOC103630033,-
LOC103630034,Zm00001d037511
LOC103630035,-
LOC103630037,-
LOC103630038,Zm00001d037519
LOC103630039,Zm00001d037520
LOC103630040,-
LOC103630041,-
LOC103630042,Zm00001d037529
LOC103630043,-
LOC103630046,-
LOC103630047,Zm00001d037542
LOC103630048,Zm00001d037543
LOC103630049,-
LOC103630050,Zm00001d037545
LOC103630051,Zm00001d037546
LOC103630052,-
LOC103630054,-
LOC103630057,Zm00001d037577
LOC103630058,-
LOC103630059,Zm00001d037586
LOC103630064,-
LOC103630067,-
LOC103630068,Zm00001d037604
LOC103630069,Zm00001d037605
LOC103630071,Zm00001d037608
LOC103630072,Zm00001d037615
LOC103630073,Zm00001d037626
LOC103630074,-
LOC103630075,Zm00001d037630
LOC103630076,Zm00001d037632
LOC103630078,-
LOC103630079,Zm00001d037635
LOC103630082,Zm00001d037643
LOC103630084,-
LOC103630086,Zm00001d037648
LOC103630087,-
LOC103630088,-
LOC103630089,-
LOC103630090,-
LOC103630091,Zm00001d037658
LOC103630092,Zm00001d037659
LOC103630093,-
LOC103630094,-
LOC103630095,-
LOC103630097,-
LOC103630100,-
LOC103630101,Zm00001d037666
LOC103630102,-
LOC103630103,Zm00001d037672
LOC103630104,-
LOC103630105,Zm00001d037682
LOC103630107,-
LOC103630108,Zm00001d037688
LOC103630112,Zm00001d037694
LOC103630113,Zm00001d037695
LOC103630114,Zm00001d037696
LOC103630116,-
LOC103630118,-
LOC103630119,Zm00001d037708
LOC103630122,-
LOC103630123,Zm00001d037712
LOC103630124,Zm00001d037715
LOC103630125,Zm00001d037717
LOC103630127,Zm00001d037721
LOC103630128,-
LOC103630129,Zm00001d037729
LOC103630130,Zm00001d037730
LOC103630133,Zm00001d037731
LOC103630134,Zm00001d037735
LOC103630136,-
LOC103630138,Zm00001d037745
LOC103630140,Zm00001d037749
LOC103630141,-
LOC103630142,-
LOC103630144,Zm00001d037910
LOC103630145,Zm00001d037780
LOC103630149,Zm00001d037789
LOC103630150,-
LOC103630153,-
LOC103630155,-
LOC103630156,Zm00001d037797
LOC103630157,-
LOC103630158,Zm00001d037808
LOC103630159,-
LOC103630161,-
LOC103630162,Zm00001d037815
LOC103630165,Zm00001d037818
LOC103630166,Zm00001d037819
LOC103630167,-
LOC103630168,-
LOC103630169,Zm00001d037824
LOC103630170,-
LOC103630171,Zm00001d037829
LOC103630172,Zm00001d037830
LOC103630173,Zm00001d037833
LOC103630174,Zm00001d037836
LOC103630176,-
LOC103630178,Zm00001d037840
LOC103630179,Zm00001d037842
LOC103630180,-
LOC103630182,-
LOC103630183,Zm00001d037854
LOC103630186,Zm00001d037855
LOC103630187,-
LOC103630188,Zm00001d037858
LOC103630189,-
LOC103630191,Zm00001d037864
LOC103630192,Zm00001d037867
LOC103630193,-
LOC103630194,-
LOC103630195,Zm00001d027240
LOC103630196,-
LOC103630198,-
LOC103630199,-
LOC103630200,Zm00001d037877
LOC103630202,-
LOC103630203,Zm00001d037886
LOC103630204,Zm00001d037889
LOC103630205,Zm00001d037891
LOC103630207,Zm00001d037901
LOC103630208,-
LOC103630209,Zm00001d037909
LOC103630211,Zm00001d037913
LOC103630212,-
LOC103630215,-
LOC103630217,-
LOC103630218,Zm00001d037923
LOC103630219,-
LOC103630223,Zm00001d027242
LOC103630224,-
LOC103630225,Zm00001d037932
LOC103630226,Zm00001d037934
LOC103630227,Zm00001d037935
LOC103630228,Zm00001d037936
LOC103630229,Zm00001d037939
LOC103630230,-
LOC103630231,Zm00001d037942
LOC103630232,Zm00001d037943
LOC103630233,Zm00001d027244
LOC103630235,Zm00001d037944
LOC103630236,Zm00001d037946
LOC103630237,-
LOC103630240,Zm00001d037968
LOC103630241,-
LOC103630242,Zm00001d000194
LOC103630247,Zm00001d037973
LOC103630250,-
LOC103630251,-
LOC103630252,-
LOC103630253,-
LOC103630256,Zm00001d037994
LOC103630258,-
LOC103630259,Zm00001d037999
LOC103630261,-
LOC103630265,Zm00001d038004
LOC103630267,Zm00001d038007
LOC103630269,-
LOC103630270,-
LOC103630272,Zm00001d038013
LOC103630273,Zm00001d038016
LOC103630274,Zm00001d038018
LOC103630276,-
LOC103630277,Zm00001d038021
LOC103630278,-
LOC103630280,Zm00001d038026
LOC103630281,Zm00001d027248
LOC103630286,-
LOC103630287,Zm00001d038036
LOC103630288,-
LOC103630292,Zm00001d038045
LOC103630297,Zm00001d000399
LOC103630300,Zm00001d038056
LOC103630301,-
LOC103630302,Zm00001d038062
LOC103630303,Zm00001d038067
LOC103630304,Zm00001d038069
LOC103630305,Zm00001d027254
LOC103630306,Zm00001d038070
LOC103630307,Zm00001d038071
LOC103630308,Zm00001d038072
LOC103630309,-
LOC103630310,Zm00001d038078
LOC103630311,-
LOC103630312,Zm00001d038092
LOC103630314,Zm00001d038094
LOC103630315,Zm00001d038097
LOC103630317,Zm00001d038099
LOC103630318,Zm00001d038101
LOC103630319,Zm00001d038104
LOC103630320,Zm00001d038106
LOC103630321,Zm00001d038107
LOC103630322,Zm00001d038113
LOC103630323,Zm00001d038115
LOC103630324,-
LOC103630325,-
LOC103630327,-
LOC103630328,-
LOC103630329,Zm00001d038127
LOC103630332,Zm00001d038134
LOC103630334,Zm00001d038135
LOC103630335,-
LOC103630336,Zm00001d038137
LOC103630337,Zm00001d038138
LOC103630338,-
LOC103630339,-
LOC103630344,Zm00001d038156
mbd120,-
LOC103630347,-
LOC103630348,Zm00001d038165
LOC103630349,Zm00001d038166
LOC103630350,-
LOC103630351,Zm00001d038172
LOC103630352,Zm00001d038177
LOC103630353,Zm00001d038179
LOC103630355,-
LOC103630356,-
LOC103630357,Zm00001d038185
LOC103630358,-
LOC103630359,-
LOC103630362,Zm00001d038193
LOC103630364,-
LOC103630365,Zm00001d038196
LOC103630366,-
LOC103630367,Zm00001d038199
LOC103630368,Zm00001d038200
LOC103630369,Zm00001d038203
LOC103630371,-
LOC103630373,Zm00001d038206
LOC103630375,Zm00001d038216
LOC103630376,Zm00001d038223
LOC103630377,Zm00001d038225
LOC103630378,Zm00001d038227
LOC103630380,-
LOC103630383,Zm00001d038240
LOC103630384,Zm00001d038242
LOC103630385,Zm00001d038249
LOC103630386,-
LOC103630387,Zm00001d038260
LOC103630388,Zm00001d038263
LOC103630391,Zm00001d038269
LOC103630392,Zm00001d038271
LOC103630394,Zm00001d038276
LOC103630395,-
LOC103630396,-
LOC103630397,Zm00001d038282
LOC103630398,-
LOC103630399,Zm00001d038288
LOC103630400,Zm00001d038289
LOC103630401,-
LOC103630405,Zm00001d038297
LOC103630408,Zm00001d038301
LOC103630409,Zm00001d038302
LOC103630410,Zm00001d038303
LOC103630411,-
LOC103630413,-
LOC103630414,Zm00001d038314
LOC103630419,Zm00001d038320
LOC103630420,-
LOC103630421,-
LOC103630422,-
LOC103630423,Zm00001d038328
LOC103630424,Zm00001d038330
LOC103630426,Zm00001d038332
LOC103630427,-
LOC103630429,Zm00001d038346
LOC103630430,Zm00001d038358
LOC103630431,Zm00001d038359
LOC103630432,Zm00001d038363
LOC103630433,-
LOC103630434,-
LOC103630435,-
LOC103630438,-
LOC103630439,Zm00001d038387
LOC103630440,Zm00001d038388
LOC103630441,Zm00001d038396
LOC103630442,-
LOC103630443,-
LOC103630445,Zm00001d038404
LOC103630447,-
LOC103630450,Zm00001d038411
LOC103630451,Zm00001d038414
LOC103630453,Zm00001d038418
LOC103630455,Zm00001d038426
LOC103630456,-
LOC103630457,Zm00001d027276
LOC103630459,Zm00001d038430
LOC103630463,Zm00001d038432
LOC103630464,-
LOC103630465,Zm00001d038437
LOC103630466,Zm00001d038438
LOC103630467,Zm00001d038439
LOC103630468,Zm00001d038441
LOC103630470,-
LOC103630472,Zm00001d038450
LOC103630473,-
LOC103630475,-
LOC103630476,-
LOC103630477,Zm00001d038456
LOC103630478,-
LOC103630481,Zm00001d038459
LOC103630482,Zm00001d038465
LOC103630483,Zm00001d027281
LOC103630484,-
LOC103630485,Zm00001d038471
LOC103630486,-
LOC103630487,Zm00001d038475
LOC103630488,Zm00001d038480
LOC103630489,Zm00001d038481
LOC103630490,-
LOC103630491,-
LOC103630493,Zm00001d038478
LOC103630494,Zm00001d038486
LOC103630495,Zm00001d038487
LOC103630496,Zm00001d038493
LOC103630497,-
LOC103630498,Zm00001d038494
LOC103630499,Zm00001d038498
LOC103630501,Zm00001d027285
LOC103630502,Zm00001d038496
LOC103630503,-
LOC103630505,-
LOC103630507,Zm00001d038503
LOC103630508,Zm00001d038502
LOC103630509,-
LOC103630511,Zm00001d038509
LOC103630512,Zm00001d038511
LOC103630514,-
LOC103630515,Zm00001d038517
LOC103630517,Zm00001d038522
LOC103630520,-
LOC103630521,Zm00001d038527
LOC103630525,Zm00001d038534
LOC103630526,-
LOC103630529,-
LOC103630530,Zm00001d038542
LOC103630531,Zm00001d038544
LOC103630534,Zm00001d038550
LOC103630535,Zm00001d027292
LOC103630536,Zm00001d038551
LOC103630537,Zm00001d038563
LOC103630538,Zm00001d038560
LOC103630539,Zm00001d038564
LOC103630543,-
LOC103630544,-
LOC103630545,Zm00001d038570
LOC103630546,Zm00001d027296
LOC103630547,-
LOC103630548,Zm00001d038576
LOC103630549,Zm00001d038581
LOC103630552,Zm00001d038584
LOC103630553,Zm00001d038585
LOC103630556,Zm00001d027299
LOC103630557,-
LOC103630558,Zm00001d038593
LOC103630559,Zm00001d038600
LOC103630560,Zm00001d038609
LOC103630561,Zm00001d038617
LOC103630566,-
LOC103630567,-
LOC103630568,-
LOC103630570,Zm00001d027300
LOC103630572,Zm00001d038645
LOC103630574,Zm00001d038649
LOC103630575,-
LOC103630576,Zm00001d038661
LOC103630579,Zm00001d000314
LOC103630581,-
LOC103630582,-
LOC103630583,Zm00001d038667
LOC103630584,Zm00001d038668
LOC103630585,Zm00001d027304
LOC103630587,Zm00001d038672
LOC103630593,Zm00001d038676
LOC103630594,-
LOC103630598,Zm00001d038684
LOC103630599,Zm00001d038687
LOC103630600,-
LOC103630602,Zm00001d038692
LOC103630604,-
LOC103630606,Zm00001d038702
LOC103630607,Zm00001d038703
LOC103630608,Zm00001d038706
LOC103630609,Zm00001d038708
LOC103630611,-
LOC103630613,-
LOC103630616,Zm00001d038723
LOC103630618,-
LOC103630619,Zm00001d038720
LOC103630621,Zm00001d038726
LOC103630623,Zm00001d038732
LOC103630624,Zm00001d038739
LOC103630625,Zm00001d038746
LOC103630626,Zm00001d027307
LOC103630627,-
LOC103630628,-
LOC103630630,Zm00001d038761
LOC103630631,Zm00001d038773
LOC103630632,Zm00001d027308
LOC103630633,Zm00001d038775
LOC103630635,-
LOC103630640,Zm00001d038791
LOC103630641,Zm00001d038794
LOC103630642,-
LOC103630643,-
LOC103630644,Zm00001d038799
LOC103630646,-
LOC103630648,-
LOC103630649,-
LOC103630651,-
LOC103630652,-
LOC103630653,Zm00001d027310
LOC103630654,Zm00001d038829
LOC103630655,Zm00001d038830
LOC103630656,Zm00001d038831
LOC103630659,Zm00001d038835
LOC103630660,-
LOC103630662,Zm00001d038842
LOC103630663,Zm00001d038843
LOC103630666,Zm00001d038850
LOC103630667,-
LOC103630668,-
LOC103630669,-
LOC103630670,Zm00001d038864
LOC103630672,-
LOC103630676,Zm00001d038873
LOC103630677,Zm00001d038882
LOC103630678,Zm00001d027315
LOC103630679,Zm00001d038883
LOC103630680,Zm00001d038884
LOC103630681,Zm00001d038889
LOC103630682,Zm00001d038890
LOC103630684,-
LOC103630685,-
LOC103630686,Zm00001d038902
LOC103630687,Zm00001d038903
LOC103630688,Zm00001d027325
LOC103630689,Zm00001d038904
LOC103630690,Zm00001d038909
LOC103630691,Zm00001d038915
LOC103630692,Zm00001d038916
LOC103630694,Zm00001d038920
LOC103630695,Zm00001d038921
LOC103630698,Zm00001d038922
LOC103630699,Zm00001d038925
LOC103630700,Zm00001d038928
LOC103630701,Zm00001d038941
LOC103630704,-
LOC103630705,Zm00001d038948
LOC103630706,-
LOC103630707,-
LOC103630709,-
LOC103630710,-
LOC103630711,-
LOC103630712,-
LOC103630713,-
LOC103630715,-
LOC103630716,Zm00001d038969
LOC103630717,Zm00001d038971
LOC103630718,-
LOC103630719,Zm00001d038976
LOC103630720,Zm00001d038977
LOC103630721,-
LOC103630722,Zm00001d038982
LOC103630723,Zm00001d038992
LOC103630724,Zm00001d038993
LOC103630725,-
LOC103630726,Zm00001d039002
LOC103630727,Zm00001d039006
LOC103630728,Zm00001d027334
LOC103630729,-
LOC103630730,Zm00001d039011
LOC103630731,Zm00001d039012
LOC103630732,Zm00001d039013
LOC103630734,Zm00001d039015
LOC103630735,Zm00001d039017
LOC103630737,Zm00001d039026
LOC103630738,Zm00001d039032
LOC103630741,-
LOC103630744,Zm00001d039041
LOC103630745,-
LOC103630746,Zm00001d027337
LOC103630747,Zm00001d039044
LOC103630751,Zm00001d039061
LOC103630752,-
LOC103630754,-
LOC103630755,-
LOC103630756,-
LOC103630757,Zm00001d039078
LOC103630758,Zm00001d039085
LOC103630759,Zm00001d039086
LOC103630760,Zm00001d027345
LOC103630761,Zm00001d039091
LOC103630762,Zm00001d039094
LOC103630763,Zm00001d039096
LOC103630767,Zm00001d039103
LOC103630768,Zm00001d039108
LOC103630769,-
LOC103630770,-
LOC103630771,Zm00001d039113
LOC103630772,-
LOC103630773,-
LOC103630774,Zm00001d039119
LOC103630775,Zm00001d039120
LOC103630776,Zm00001d039121
LOC103630777,-
LOC103630778,-
LOC103630779,Zm00001d039126
LOC103630780,Zm00001d039129
LOC103630781,-
LOC103630783,-
LOC103630784,Zm00001d039135
LOC103630785,Zm00001d039139
LOC103630787,-
LOC103630788,Zm00001d039144
LOC103630789,Zm00001d039150
LOC103630791,Zm00001d039156
LOC103630794,Zm00001d039160
LOC103630795,Zm00001d039162
LOC103630796,Zm00001d039163
LOC103630799,-
LOC103630801,Zm00001d039175
LOC103630802,Zm00001d039176
LOC103630807,Zm00001d039189
LOC103630809,Zm00001d039193
LOC103630810,Zm00001d039194
LOC103630811,Zm00001d027349
LOC103630814,-
LOC103630819,Zm00001d039206
LOC103630821,Zm00001d039216
LOC103630822,-
LOC103630824,-
LOC103630825,Zm00001d039224
LOC103630827,Zm00001d027354
LOC103630828,-
LOC103630830,-
LOC103630838,-
LOC103630842,-
LOC103630843,Zm00001d035083
LOC103630844,-
LOC103630846,-
LOC103630847,Zm00001d035130
LOC103630848,Zm00001d035129
LOC103630849,Zm00001d027365
LOC103630851,Zm00001d035125
LOC103630852,-
LOC103630854,Zm00001d035154
LOC103630856,-
LOC103630858,-
LOC103630859,Zm00001d035184
LOC103630860,Zm00001d027376
LOC103630861,-
LOC103630862,-
LOC103630863,-
LOC103630874,Zm00001d035344
LOC103630879,-
LOC103630880,-
LOC103630881,-
LOC103630882,-
LOC103630883,-
LOC103630887,-
LOC103630891,-
LOC103630894,-
LOC103630905,-
LOC103630907,Zm00001d035248
LOC103630908,-
LOC103630909,Zm00001d035244
LOC103630917,Zm00001d027386
LOC103630919,-
LOC103630920,-
LOC103630921,-
LOC103630925,-
LOC103630926,-
LOC103630929,Zm00001d035329
LOC103630931,Zm00001d035442
LOC103630932,Zm00001d027385
LOC103630934,Zm00001d035450
LOC103630940,Zm00001d035461
LOC103630943,Zm00001d035465
LOC103630944,Zm00001d035466
LOC103630947,-
LOC103630949,-
LOC103630951,-
LOC103630952,-
LOC103630953,-
LOC103630955,Zm00001d035498
LOC103630956,Zm00001d035508
LOC103630958,Zm00001d035509
LOC103630963,Zm00001d027395
LOC103630966,-
LOC103630969,Zm00001d035546
LOC103630970,-
LOC103630972,-
LOC103630975,-
LOC103630977,-
LOC103630979,Zm00001d035570
LOC103630984,Zm00001d035587
LOC103630986,-
LOC103630989,Zm00001d035590
LOC103630990,-
LOC103631001,Zm00001d035617
LOC103631003,Zm00001d035621
LOC103631004,Zm00001d035636
LOC103631009,-
LOC103631010,Zm00001d027394
LOC103631016,Zm00001d035654
LOC103631020,Zm00001d027400
LOC103631021,Zm00001d035670
LOC103631022,Zm00001d035672
LOC103631023,-
LOC103631026,-
LOC103631028,Zm00001d035710
LOC103631031,-
LOC103631033,-
LOC103631037,-
LOC103631038,-
LOC103631041,-
LOC103631048,-
LOC103631050,-
LOC103631053,-
LOC103631054,-
LOC103631055,-
LOC103631056,Zm00001d027409
LOC103631058,-
LOC103631059,-
LOC103631060,Zm00001d035826
LOC103631065,-
LOC103631067,-
LOC103631073,Zm00001d035873
LOC103631074,Zm00001d035894
LOC103631075,Zm00001d035903
LOC103631077,-
LOC103631078,-
LOC103631080,-
LOC103631082,Zm00001d035949
LOC103631086,-
LOC103631088,Zm00001d027419
LOC103631095,-
LOC103631102,-
LOC103631103,-
LOC103631105,-
LOC103631109,Zm00001d036068
LOC103631111,-
LOC103631112,Zm00001d036086
LOC103631117,-
LOC103631121,Zm00001d018570
LOC103631123,-
LOC103631128,Zm00001d036159
LOC103631129,-
LOC103631130,-
LOC103631131,Zm00001d036166
LOC103631133,-
LOC103631137,-
LOC103631139,-
LOC103631140,-
LOC103631141,-
LOC103631142,-
LOC103631143,Zm00001d036200
LOC103631144,-
LOC103631145,Zm00001d036209
LOC103631146,-
LOC103631147,Zm00001d036216
LOC103631148,-
LOC103631149,-
LOC103631157,-
LOC103631159,-
LOC103631160,-
LOC103631167,-
LOC103631168,Zm00001d027428
LOC103631169,Zm00001d036324
LOC103631171,Zm00001d036330
LOC103631172,Zm00001d036331
LOC103631174,-
LOC103631177,Zm00001d027430
LOC103631178,-
LOC103631180,Zm00001d036363
LOC103631181,-
LOC103631182,-
LOC103631183,-
LOC103631193,-
LOC103631194,-
LOC103631198,-
LOC103631200,-
LOC103631202,-
LOC103631203,-
LOC103631205,-
LOC103631206,-
LOC103631207,Zm00001d036511
LOC103631208,-
LOC103631209,Zm00001d036513
LOC103631217,-
LOC103631218,-
LOC103631222,-
LOC103631224,Zm00001d036552
LOC103631225,Zm00001d027443
LOC103631226,-
LOC103631229,-
LOC103631233,Zm00001d027447
LOC103631237,-
LOC103631238,-
LOC103631241,Zm00001d036659
LOC103631242,Zm00001d027462
LOC103631243,Zm00001d036664
LOC103631244,Zm00001d036666
LOC103631250,-
LOC103631253,-
LOC103631254,-
LOC103631257,-
LOC103631258,-
LOC103631259,Zm00001d027463
LOC103631261,Zm00001d036718
LOC103631264,-
LOC103631265,-
LOC103631266,-
LOC103631267,Zm00001d036755
LOC103631268,-
LOC103631271,Zm00001d036776
LOC103631274,-
LOC103631276,Zm00001d036831
LOC103631278,-
LOC103631279,-
LOC103631281,-
LOC103631285,-
LOC103631286,-
LOC103631287,-
LOC103631288,Zm00001d036881
LOC103631289,-
LOC103631290,-
LOC103631294,-
LOC103631295,-
LOC103631296,-
LOC103631297,-
LOC103631298,Zm00001d036947
LOC103631299,Zm00001d036955
LOC103631300,Zm00001d036962
LOC103631301,Zm00001d036968
LOC103631302,Zm00001d036973
LOC103631303,Zm00001d036983
LOC103631308,Zm00001d036996
LOC103631309,-
LOC103631311,Zm00001d037013
LOC103631312,-
LOC103631324,-
LOC103631325,-
LOC103631328,-
LOC103631332,-
LOC103631336,Zm00001d037142
LOC103631337,Zm00001d037143
LOC103631338,-
LOC103631339,-
LOC103631346,-
LOC103631348,Zm00001d037196
LOC103631349,-
LOC103631351,-
LOC103631354,-
LOC103631355,-
LOC103631356,-
LOC103631359,-
LOC103631361,-
LOC103631366,Zm00001d037301
LOC103631374,-
LOC103631375,-
LOC103631376,Zm00001d037360
LOC103631377,Zm00001d037362
LOC103631379,Zm00001d027477
LOC103631383,-
LOC103631384,Zm00001d037376
LOC103631385,Zm00001d037377
LOC103631388,Zm00001d037400
LOC103631392,Zm00001d037411
LOC103631393,Zm00001d037409
LOC103631395,-
LOC103631396,Zm00001d037442
LOC103631397,Zm00001d037443
LOC103631400,-
LOC103631401,-
LOC103631403,Zm00001d037464
LOC103631404,Zm00001d037467
LOC103631410,Zm00001d037507
LOC103631412,Zm00001d037527
LOC103631414,Zm00001d037525
LOC103631416,-
LOC103631417,Zm00001d037554
LOC103631421,-
LOC103631423,-
LOC103631430,Zm00001d037589
LOC103631431,Zm00001d037594
LOC103631433,Zm00001d037628
LOC103631435,Zm00001d037642
LOC103631436,-
LOC103631437,Zm00001d037650
LOC103631443,-
LOC103631447,Zm00001d037704
LOC103631449,Zm00001d037722
